date,symbol,revenuePerShare,netIncomePerShare,operatingCashFlowPerShare,freeCashFlowPerShare,cashPerShare,bookValuePerShare,tangibleBookValuePerShare,shareholdersEquityPerShare,interestDebtPerShare,marketCap,enterpriseValue,peRatio,priceToSalesRatio,pocfratio,pfcfRatio,pbRatio,ptbRatio,evToSales,enterpriseValueOverEBITDA,evToOperatingCashFlow,evToFreeCashFlow,earningsYield,freeCashFlowYield,debtToEquity,debtToAssets,netDebtToEBITDA,currentRatio,interestCoverage,incomeQuality,dividendYield,payoutRatio,salesGeneralAndAdministrativeToRevenue,researchAndDdevelopementToRevenue,intangiblesToTotalAssets,capexToOperatingCashFlow,capexToRevenue,capexToDepreciation,stockBasedCompensationToRevenue,grahamNumber,roic,returnOnTangibleAssets,grahamNetNet,workingCapital,tangibleAssetValue,netCurrentAssetValue,investedCapital,averageReceivables,averagePayables,averageInventory,daysSalesOutstanding,daysPayablesOutstanding,daysOfInventoryOnHand,receivablesTurnover,payablesTurnover,inventoryTurnover,roe,capexPerShare
2012-12-28,WDC,15.672131147540984,1.3729508196721312,3.1639344262295084,2.1557377049180326,15.639344262295081,33.799180327868854,46.364754098360656,33.799180327868854,8.721311475409836,11731520000.0,10043520000.0,35.01946268656716,3.067866108786611,15.196269430051812,22.303269961977186,1.4225197041348367,1.4225197041348367,2.6264435146443517,12.761778907242693,13.009740932642487,19.094144486692016,0.028555549494012712,0.044836474727912495,0.6889778101127683,0.40792590997200084,-2.144853875476493,2.1572459410703546,,2.3044776119402983,0.01031409399634489,0.3611940298507463,0.0,0.09884937238493724,0.18780960585828127,3.138211382113821,15.544715447154472,1.2560975609756098,0.008368200836820083,32.3125947201143,0.04413845138168443,0.029611950853000973,0.14344262295081966,3849000000,5631000000,1493000000,,1761500000,1960500000,2163000000,165.3190376569038,288.4358047016275,158.9367088607595,2.207852193995381,1.265446224256293,2.296511627906977,0.040620831817630654,1.0081967213114753
2013-03-29,WDC,15.553719008264462,1.615702479338843,3.0041322314049586,2.227272727272727,16.776859504132233,34.80578512396694,46.764462809917354,34.80578512396694,8.318181818181818,12896180000.0,10849180000.0,32.98255754475703,3.4261902231668437,17.738899587345255,23.92612244897959,1.5310673156832482,1.5310673156832482,2.882353878852285,14.943774104683195,14.923218707015131,20.12834879406308,0.030319055720376114,0.04179532233576144,0.6534488899442004,0.3952035614274431,-2.819559228650138,2.2752634841909485,,1.8593350383631713,,0.0,0.0,0.10520722635494155,0.18740575859840597,3.867021276595745,20.02127659574468,1.6436170212765957,0.009564293304994687,35.571130846557146,0.037940379403794036,0.03454979234779535,1.774793388429752,4114000000,5813000000,1836000000,,1745500000,1886500000,2159500000,164.85122210414454,275.06659267480575,161.63706992230854,2.2141176470588237,1.3269513991163475,2.2581453634085213,0.04642051525584708,0.7768595041322314
2013-06-28,WDC,15.468879668049793,-1.099585062240664,2.8381742738589213,2.2738589211618256,17.87966804979253,32.75103734439834,47.62240663900415,32.75103734439834,8.112033195020746,15093830000.0,12739830000.0,-56.95784905660377,4.0487741416309015,22.06700292397661,27.543485401459854,1.9123058406182694,1.9123058406182694,3.4173363733905577,157.28185185185185,18.62548245614035,23.24786496350365,-0.017556842762903785,0.036306225788948196,0.7782845559356392,0.43766030208036477,-29.061728395061728,1.9124087591240877,,-2.581132075471698,0.003975134210468781,-0.22641509433962265,0.0,0.10783261802575107,0.1823168994015389,5.029411764705882,27.41176470588235,2.2205882352941178,0.008047210300429184,28.465459900161417,-0.04889198052270695,-0.02308965757602161,0.4346473029045643,3625000000,5334000000,1455000000,,1792000000,1863000000,2155000000,175.5485515021459,271.2285287528006,161.9193427931292,2.079196876742889,1.3457286432160804,2.2542087542087543,-0.033574052958317495,0.5643153526970954
2013-09-27,WDC,16.11864406779661,2.097457627118644,2.8813559322033897,2.305084745762712,20.63135593220339,34.970338983050844,51.436440677966104,34.970338983050844,8.042372881355933,17140679999.999998,14169679999.999998,34.62763636363636,4.50596214511041,25.206882352941175,31.508602941176466,2.0769029443838605,2.0769029443838605,3.7249421661409037,16.592131147540982,20.83776470588235,26.047205882352937,0.02887866759078403,0.031737363978558614,0.7940142978310917,0.4425908415507227,-3.478922716627635,1.8660492432798734,,1.3737373737373737,0.003442103813851026,0.1191919191919192,0.0,0.10541535226077813,0.18012967715790895,5.0,27.970588235294116,2.2941176470588234,0.011041009463722398,40.62447655066832,0.05125734656517969,0.04077765878573194,1.1917372881355932,3834000000,5586000000,1708000000,,1791000000,1898500000,2183000000,171.84936908517352,276.97533136966126,167.17967599410898,2.123953098827471,1.3178068898592916,2.1832797427652735,0.05997818974918211,0.576271186440678
2013-12-27,WDC,16.83050847457627,1.8220338983050848,3.0762711864406778,2.3559322033898304,19.72457627118644,36.351694915254235,51.355932203389834,36.351694915254235,7.796610169491525,20060000000.0,17245000000.0,46.651162790697676,5.050352467270897,27.63085399449036,36.07913669064748,2.3382678633873413,2.3382678633873413,4.341641490433031,21.69182389937107,23.7534435261708,31.01618705035971,0.02143569292123629,0.027716849451645063,0.7813264949294789,0.43862059939798453,-3.540880503144654,1.793939393939394,,1.6883720930232557,0.0029411764705882353,0.1372093023255814,0.0,0.10599194360523666,0.20691009030231644,4.270588235294118,23.36470588235294,1.8647058823529412,0.010574018126888218,38.603956518987154,0.04380041268054774,0.03547854785478548,0.2870762711864407,3668000000,5417000000,1585000000,,1875000000,1921000000,2207500000,180.0188821752266,271.5259625574002,166.70611091487106,2.027565084226646,1.3442545109211776,2.1894818252126838,0.050122391887166336,0.7203389830508474
2014-03-28,WDC,15.690677966101696,1.5889830508474576,2.957627118644068,2.2754237288135593,19.360169491525422,37.152542372881356,51.84322033898305,37.152542372881356,10.461864406779661,20713720000.0,18613720000.0,55.23658666666667,5.593767215770996,29.675816618911174,38.573035381750465,2.3624224452554743,2.3624224452554743,5.0266594652984065,25.638732782369146,26.667220630372494,34.6624208566108,0.018103942700779967,0.02592484594751691,0.7486313868613139,0.42812418471171404,-2.8925619834710745,2.216706698692287,,1.8613333333333333,0.00342767981801434,0.18933333333333333,0.0,0.11504185795301107,0.201995825723976,4.3354037267080745,23.0,1.906832298136646,0.011072103699702943,36.44560471228335,0.035045317220543805,0.03064977523498161,1.2330508474576272,4559000000,5671000000,1742000000,,1796500000,1819000000,2199500000,177.62084796111262,262.66742338251987,176.35452137722285,2.0549389567147616,1.389589905362776,2.0696945967110416,0.042769160583941604,0.6822033898305084
2014-06-27,WDC,15.536170212765958,1.348936170212766,3.029787234042553,2.34468085106383,20.442553191489363,37.625531914893614,53.13191489361702,37.625531914893614,10.374468085106383,23349600000.0,20983600000.0,73.65804416403785,6.395398520953163,32.79438202247191,42.37676950998185,2.640760009047727,2.640760009047727,5.747356888523692,31.793333333333333,29.471348314606743,38.08275862068965,0.013576249700208997,0.023597834652413746,0.7528839629043202,0.4295115813923479,-3.584848484848485,2.267880364109233,,2.2460567823343847,0.002997910028437318,0.22082018927444794,0.0,0.11311969323473021,0.19439963868636687,4.422360248447205,22.677018633540374,1.9130434782608696,0.008490824431662557,33.79311942953229,0.022224129054401923,0.025388435047252925,2.279787234042553,4875000000,5829000000,2063000000,,1890000000,1853500000,2174000000,198.8455217748562,278.843023255814,173.44573643410854,1.8355957767722473,1.308980213089802,2.104404567699837,0.035851617281158106,0.6851063829787234
2014-10-03,WDC,16.85042735042735,1.8076923076923077,3.534188034188034,2.8504273504273505,22.04700854700855,38.3034188034188,54.217948717948715,38.3034188034188,10.282051282051283,23018580000.0,20265580000.0,54.41744680851064,5.837834136444332,27.833833131801693,34.510614692653675,2.5681780653798953,2.5681780653798953,5.13963479584073,26.735593667546173,24.504933494558646,30.383178410794603,0.018376459364565494,0.028976591953109185,0.7462903045855183,0.4273575261947355,-3.6319261213720315,2.2945380296069424,,1.955082742316785,0.00408365763657011,0.2222222222222222,0.0,0.11082931777834136,0.1894326603628929,5.16875,24.64375,1.80625,0.009890945980218108,39.47046870013433,0.03920231805011079,0.03334121541735635,3.266025641025641,5072000000,5998000000,2301000000,,1853000000,1876000000,2197000000,177.2698452954603,263.3643521832498,166.17036506800287,2.0590078328981725,1.3859126984126984,2.1965408805031448,0.04719401985942207,0.6837606837606838
2015-01-02,WDC,16.686695278969957,1.8798283261802575,1.0429184549356223,0.41630901287553645,21.03862660944206,38.97854077253219,52.4206008583691,38.97854077253219,10.193133047210301,22654590000.0,20127590000.0,51.722808219178084,5.826797839506173,93.22876543209877,233.55247422680412,2.494449460471262,2.494449460471262,5.176849279835391,26.623796296296295,82.82958847736626,207.50092783505156,0.01933383036285362,0.004281693025563473,0.6669235851134111,0.40009247638549444,-3.3425925925925926,2.6330191547582853,,0.5547945205479452,0.004105128364715494,0.21232876712328766,0.0,0.1095679012345679,0.193209591122267,1.6643835616438356,26.63013698630137,1.9863013698630136,0.010545267489711935,40.60346923344122,0.038649789029535864,0.035860487964630754,4.879828326180258,5371000000,6157000000,2603000000,,1835500000,1903500000,2202000000,176.4917695473251,272.10763138948886,168.44132469402447,2.068085106382979,1.3413809753742154,2.1669266770670825,0.04822726271746312,0.6266094420600858
2015-04-03,WDC,15.236051502145923,1.648068669527897,2.9356223175965663,2.291845493562232,20.65236051502146,39.59656652360515,51.63519313304721,39.59656652360515,10.060085836909872,23143890000.0,20675890000.0,60.270546875,6.519405633802816,33.83609649122807,43.34061797752809,2.5085508345978758,2.5085508345978758,5.824194366197183,29.285963172804532,30.227909356725146,38.71889513108614,0.016591852104378305,0.02307304433265108,0.644916540212443,0.39206642066420666,-3.4957507082152977,2.6193287756370416,,1.78125,0.004018339181529121,0.2421875,0.0,0.1132394366197183,0.20723510806536638,4.56,23.666666666666668,1.9,0.010422535211267606,38.318427237292674,0.03445392206054524,0.031917546338625216,4.390557939914163,5211000000,6081000000,2479000000,,1743500000,1878000000,2222000000,174.37746478873237,292.81175536139796,191.63224781572677,2.0931603773584904,1.2465346534653465,1.9046898638426626,0.04162150444396272,0.6437768240343348
