date,priceBookValueRatio,priceToBookRatio,priceToSalesRatio,priceEarningsRatio,receivablesTurnover,priceToFreeCashFlowsRatio,priceToOperatingCashFlowsRatio,priceCashFlowRatio,priceEarningsToGrowthRatio,priceSalesRatio,dividendYield,enterpriseValueMultiple,priceFairValue,niperEBT,ebtperEBIT,ebitperRevenue,grossProfitMargin,operatingProfitMargin,pretaxProfitMargin,netProfitMargin,effectiveTaxRate,returnOnAssets,returnOnEquity,returnOnCapitalEmployed,nIperEBT,eBTperEBIT,eBITperRevenue,payablesTurnover,inventoryTurnover,fixedAssetTurnover,assetTurnover,currentRatio,quickRatio,cashRatio,daysOfSalesOutstanding,daysOfInventoryOutstanding,operatingCycle,daysOfPayablesOutstanding,cashConversionCycle,debtRatio,debtEquityRatio,longtermDebtToCapitalization,totalDebtToCapitalization,interestCoverage,cashFlowToDebtRatio,companyEquityMultiplier,operatingCashFlowPerShare,freeCashFlowPerShare,cashPerShare,payoutRatio,operatingCashFlowSalesRatio,freeCashFlowOperatingCashFlowRatio,cashFlowCoverageRatios,shortTermCoverageRatios,capitalExpenditureCoverageRatios,dividendpaidAndCapexCoverageRatios,dividendPayoutRatio
2010,2.9752,0.0,2.2672,19.125,7.0703,9.1492,8.0148,0,0,0,,2.9028436018957,0,0.86440677966102,0.86492146596859,0.15956558061821,0.81537176274018,1,0.15588972431078,0.11929824561404,0.13559322033898,0.467,0.157,0.132,0.86440677966102,0.86492146596859,0.15956558061821,7.5792,230.1923,6.3066385669125,0.53285256410256,1.154,1.0342084327765,0.80323521612304,-8.2579,52.2038,,13.051,,0.1666,0.4114,0.29147842343044,0.29147842343044,7.4031,0.90486370924639,2.4696569920844,2.0901,1.8395,3.7395,0.0,0.2828738512949,0.88009450679268,0.90486370924639,,8.3399014778325,8.3399014778325,-0
2011,3.1106,0.0,2.2762,23.974,6.6239,9.23,7.8537,0,0,0,,3.320107599193,0,0.85042735042735,0.83076923076923,0.13651050080775,0.83117932148627,1,0.1421647819063,0.096445880452342,0.14957264957265,0.9285,0.1318,0.1021,0.85042735042735,0.83076923076923,0.13651050080775,7.0591,225.0909,5.8952380952381,0.48667348061955,0.917,0.81156754547312,0.60290210504803,-10.4785,59.7326,,15.3312,,0.2031,0.5705,0.30498848810437,0.36324005062579,5.9091,0.6945412311266,2.8089664310954,2.3059,1.84,3.7918,0.0,0.28982229402262,0.86733556298774,0.6945412311266,3.010067114094,7.5378151260504,7.5378151260504,-0
2012,2.6761,0.0,2.0268,11.6875,6.892,8.58,7.1755,0,0,0,,2.2982766239505,0,0.79397993311037,0.92857142857143,0.23922734026746,0.83922734026746,1,0.16404160475483,0.17637444279346,0.20602006688963,0.9666,0.233,0.132,0.79397993311037,0.92857142857143,0.23922734026746,5.7568,232.069,6.1181818181818,0.51689708141321,1.028,0.92142064372919,0.70188679245283,-9.4455,50.9807,,17.5721,,0.1566,0.4003,0.28585447918127,0.28585447918127,14.0,0.93231976459049,2.5559481743227,2.5655,2.0,4.2672,0.0,0.28246656760773,0.84955286691215,0.93231976459049,,6.6468531468531,6.6468531468531,-0
2013,3.091,0.0,2.441,22.6481,7.0076,13.6408,10.5823,0,0,0,,3.8020190689849,0,0.75049701789264,0.87860262008734,0.165797856936,0.82985809441066,1,0.16015059368665,0.10932522444251,0.24950298210736,0.3831,0.1379,0.1332,0.75049701789264,0.87860262008734,0.165797856936,5.3131,265.6154,6.1550802139037,0.47601323407775,1.153,1.0379019220406,0.84156637327106,-7.4553,54.491,,17.6528,,0.2131,0.5645,0.27661822985469,0.36080308159216,8.2374,0.5153671950825,2.6493791088386,2.2725,2.179,6.6833,0.0,0.23066898349262,0.78907721280603,0.5153671950825,1.5977933801404,4.7410714285714,4.7410714285714,-0
2014,2.3658,0.0,3.2718,15.3411,4.105,12.6714,10.6837,0,0,0,,4.2505494505495,0,0.98249452954048,0.91583166332665,0.23858474778867,0.81090126703323,1,0.034425053789147,0.21467846043509,0.017505470459519,0.3647,0.1549,0.0175,0.98249452954048,0.91583166332665,0.23858474778867,-2.8182,348.5833,3.7482078853047,0.308959302755,1.313,1.1823037621923,0.86089177891314,0.0,87.8688,,24.6067,,0.1547,0.3614,0.26545869234668,0.26545869234668,11.881,0.61145584725537,2.3355183715715,1.8405,1.793,5.3261,0.465,0.30623954099928,0.84855581576893,0.61145584725537,,6.6030927835052,2.093137254902,0.46547884187082
2015,2.7544,7.2206,4.1105,18.7638,4.635,16.2724,12.3941,0,0,0,,3.5218726016884,0,1.0091954022989,0.91772151898734,0.23963599595551,0.81622851365015,1,0.038928210313448,0.22194135490394,-0.0091954022988506,0.4575,0.1479,0.0183,1.0091954022989,0.91772151898734,0.23963599595551,3.9867,0.0,4.1642105263158,0.2989495957077,1.218,1.0240287446665,0.63844599146643,0.0,64.5854,,15.5928,,0.1584,0.3532,0.22731415180315,0.26098866890798,12.1538,0.62595419847328,2.2296545914069,1.9042,1.562,4.1263,0.472,0.33164812942366,0.76905487804878,0.62595419847328,3.7485714285714,4.3300330033003,1.8324022346369,0.47038724373576
2016,3.2503,140.5658,3.3354,4.9623,5.7325,23.273,14.9718,0,0,0,,2.0098159509202,0,0.67225074304242,0.98013771186441,1.0488888888889,0.82916666666667,1,0.12694444444444,0.69111111111111,0.32774925695758,0.6407,0.6768,0.1631,0.67225074304242,0.98013771186441,1.0488888888889,5.0756,0.0,3.7617554858934,0.30594034163338,1.726,1.6213736672452,1.4835110339697,0.0,56.3722,,17.7431,,0.1876,0.6004,0.3751487336393,0.3751487336393,50.3467,0.36338921613049,3.2010337323177,1.197,1.464,8.9299,1.24,0.22277777777778,0.66084788029925,0.36338921613049,,2.9485294117647,0.24288310115082,1.217845659164
2017,5.4374,0.0,4.724,0.0,6.6705,0.0,-90.8413,,,0,,19.582746478873,0,,-1.7368421052632,0.018910176660861,0.78775814879323,1,-0.02488181139587,-0.026374720079622,,-0.0647,-0.0304,-0.0059,,-1.7368421052632,0.018910176660861,6.2817,0.0,4.2892209178228,0.2211400902388,1.152,1.0612289052358,0.91886629164864,0.0,58.9413,,16.3474,,0.4504,2.3476,0.66351442632442,0.70127644992718,0.3654,-0.025531395064745,5.2119300258102,-0.3382,0.791,6.8722,-1.765,-0.052002985817368,,-0.025531395064745,-0.15954198473282,-2.9857142857143,-0.71575342465753,
2018,3.1205,0.0,3.2401,13.6216,6.631,19.2119,16.4871,0,0,0,,5.0595238095238,0,2.5401785714286,0.63636363636364,0.14563508481589,0.78651220521307,1,0.010136532892015,0.23541580471659,-1.5401785714286,1.0336,0.2266,0.0029,2.5401785714286,0.63636363636364,0.14563508481589,6.954,0.0,6.2133676092545,0.30674535186243,1.102,0.93722397476341,0.5596214511041,0.0,61.085,,12.6851,,0.3189,1.0006,0.50014926858394,0.50014926858394,2.75,0.18901711102268,3.1373681067091,1.5422,-0.451,2.8799,0.162,0.19652461729417,0.85052631578947,0.18901711102268,,6.6901408450704,2.6912181303116,0.18541300527241
2019,2.5442,7.853,3.1062,459.8,6.2373,11.0576,9.8298,0,0,0,,6.0803382663848,0,0.2520325203252,0.37160120845921,0.06996406679349,0.77805960684845,1,0.080321285140562,0.0065525258930459,0.7479674796748,0.2246,0.0054,0.0224,0.2520325203252,0.37160120845921,0.06996406679349,7.1411,0.0,6.5891364902507,0.29683774626678,0.846,0.73048327137546,0.47557089750398,0.0,54.6227,,12.7299,,0.2793,0.7759,0.40839261779565,0.4368989205103,1.5913,0.33580413297394,2.7776228651098,2.3655,1.312,2.8339,6.0,0.31600084548721,0.87892976588629,0.33580413297394,3.0448065173116,8.2596685082873,3.7562814070352,7
