Date,Open,High,Low,Close,Adj Close,Volume
2010-01-04,67.58999633789062,68.33000183105469,66.52999877929688,67.0999984741211,52.843406677246094,1511500
2010-01-05,67.23999786376953,68.19999694824219,66.44999694824219,68.12000274658203,53.64672088623047,2173700
2010-01-06,68.2300033569336,68.94000244140625,68.02999877929688,68.44000244140625,53.898712158203125,1814900
2010-01-07,68.26000213623047,69.38999938964844,67.70999908447266,68.73999786376953,54.134979248046875,1329100
2010-01-08,68.26000213623047,68.63999938964844,67.08999633789062,67.8499984741211,53.434051513671875,1021900
2010-01-11,68.13999938964844,68.72000122070312,67.69000244140625,68.16999816894531,53.686065673828125,974400
2010-01-12,67.70999908447266,68.08999633789062,66.70999908447266,67.48999786376953,53.15056610107422,1391700
2010-01-13,67.61000061035156,68.73999786376953,67.30000305175781,68.5999984741211,54.024715423583984,1384200
2010-01-14,68.43000030517578,68.77999877929688,67.80000305175781,68.30999755859375,53.79632568359375,967100
2010-01-15,68.19000244140625,68.44999694824219,67.61000061035156,68.08999633789062,53.623069763183594,1421900
2010-01-19,68.26000213623047,69.62000274658203,67.83999633789062,69.52999877929688,54.757118225097656,1721700
2010-01-20,69.0199966430664,69.19000244140625,68.33000183105469,69.06999969482422,54.394859313964844,1591300
2010-01-21,68.87999725341797,69.30000305175781,65.58000183105469,65.83999633789062,51.85112380981445,2598500
2010-01-22,65.5199966430664,66.5199966430664,63.939998626708984,64.27999877929688,50.622581481933594,2289400
2010-01-25,65.25,65.56999969482422,63.59000015258789,65.0999984741211,51.26836013793945,1560700
2010-01-26,64.77999877929688,65.94000244140625,64.2300033569336,64.72000122070312,50.96909713745117,1436900
2010-01-27,64.26000213623047,65.44000244140625,63.349998474121094,65.06999969482422,51.24473190307617,2375600
2010-01-28,65.75,65.93000030517578,64.69000244140625,65.38999938964844,51.496734619140625,1440400
2010-01-29,65.80999755859375,66.25,64.2300033569336,64.87000274658203,51.08721923828125,1783500
2010-02-01,65.70999908447266,66.87999725341797,65.04000091552734,66.87000274658203,52.66229248046875,1639500
2010-02-02,67.70999908447266,68.01000213623047,66.55999755859375,67.80000305175781,53.39469528198242,2092100
2010-02-03,67.58999633789062,67.5999984741211,66.19999694824219,66.5,52.370906829833984,1869400
2010-02-04,65.97000122070312,66.12000274658203,63.380001068115234,63.439998626708984,49.9610595703125,2384600
2010-02-05,63.63999938964844,64.95999908447266,62.38999938964844,64.52999877929688,50.819454193115234,1997400
